"Gene","n_outliers","n_normals","outlier_mean_rank","normal_mean_rank","outlier_mean_magnitude","normal_mean_magnitude","standard_effect_size","magnitude_effect_size","phylo_diversity_score","phylo_weighted_effect","phylo_weighted_magnitude","p_value","species_in_analysis","adj_p_value"
"ZNF564",10,79,262.9,427.79746835443,3.9,4.18459915611814,-164.89746835443,-0.284599156118144,0.721620498429136,-118.993393303627,-0.205372584890486,0.0838768541428353,89,0.266630437804415
"ZNF248",5,143,343.8,498.762237762238,2.4,2.71794871794872,-154.962237762238,-0.317948717948718,0.769275040855564,-119.208581785615,-0.244590012989974,0.0646496092494686,148,0.221692164001131
"IFI27L2",6,167,458.5,593.299401197605,1,1.42365269461078,-134.799401197605,-0.423652694610778,0.884874314948182,-119.280527790156,-0.374879387919664,0.00116067099054956,173,0.0106281167351214
"ENPP3",3,52,744.666666666667,946.75,1,1.02884615384615,-202.083333333333,-0.0288461538461537,0.590302724754125,-119.290342294063,-0.0170279632140612,0.304558456086156,55,0.579808600516239
"CD300A",2,76,691,837.697368421053,1,1.08552631578947,-146.697368421053,-0.0855263157894737,0.814691793624967,-119.51314219901,-0.0696775876126617,0.686845745941202,78,0.872497780332699
"CEACAM6",14,244,164.285714285714,281.536885245902,9.67857142857143,6.83606557377049,-117.251170960187,2.84250585480094,1.02006173949361,-119.603433407312,2.89953146676903,0.00588655488026435,258,0.036622780719359
"FTL",2,16,588.5,697,0.75,1.15625,-108.5,-0.40625,1.10472041726929,-119.862165273718,-0.448792669515648,0.620145418738663,18,0.827869012642628
"SRPK1",2,60,886,1112.7,1,0.958333333333333,-226.7,0.0416666666666666,0.530540134180872,-120.273448418804,0.022105838924203,0.15972487979379,62,0.405911298964295
"OR4A5",8,182,230.875,346.67032967033,5.0625,6.5,-115.79532967033,-1.4375,1.03944824062987,-120.36325169898,-1.49420684590544,0.0283361742499705,190,0.118414834681387
"RHOXF1",6,157,492.833333333333,606.012738853503,1.91666666666667,2.06157112526539,-113.17940552017,-0.144904458598726,1.06407368449963,-120.431227041325,-0.154189021161571,0.463553998540406,163,0.715836622158107
"TRGV3",2,46,514.5,682.217391304348,1.75,2.24275362318841,-167.717391304348,-0.492753623188406,0.718563795993527,-120.515645349784,-0.354074913967825,0.773194505974498,48,0.911302320302825
"TUBA3D",8,84,516.875,667.904761904762,1,1.58134920634921,-151.029761904762,-0.581349206349207,0.798362004412852,-120.576423440281,-0.464127117644773,0.0777332223220601,92,0.251693816514923
"LCE3E",11,224,294.727272727273,411.428571428571,2.68181818181818,2.66294642857143,-116.701298701299,0.0188717532467528,1.03321345645834,-120.577352204346,0.0194985494015065,0.00139472776674053,235,0.0123959988248061
"ZNF260",5,116,420.2,563.043103448276,2.1,2.07327586206897,-142.843103448276,0.0267241379310343,0.844728734770455,-120.663674046547,0.0225746472223138,0.194014734875844,121,0.458787784824055
"ATP5MK",3,78,613,773.525641025641,1.66666666666667,1.70726495726496,-160.525641025641,-0.0405982905982905,0.75181160563736,-120.685039925454,-0.0305222660408329,0.292655848371333,81,0.569404118983092
"HLA-DQB1",11,207,351,466.323671497585,3.86363636363636,2.33454106280193,-115.323671497585,1.52909530083443,1.04704825465881,-120.749448962392,1.60103656594568,0.198881590249869,218,0.466916078457239
"KLK11",2,32,915.5,1165.0625,0.75,0.963541666666667,-249.5625,-0.213541666666667,0.48389499124563,-120.762043752737,-0.103331742922244,0.708003538674813,34,0.885630379492089
"G3BP2",2,49,886,1070.44897959184,1,0.95578231292517,-184.448979591837,0.0442176870748299,0.655248407468094,-120.859900136666,0.0289735690377048,0.177790260384092,51,0.432121507592451
"MKS1",2,15,566.5,665.666666666667,0.75,1.33333333333333,-99.1666666666666,-0.583333333333333,1.21875887695502,-120.860255298039,-0.710942678223762,0.636041444707971,17,0.839381967182792
"FAM24B",8,242,519.25,637.710743801653,1.75,1.34848484848485,-118.460743801653,0.401515151515151,1.02080653705706,-120.925501657368,0.409869291394121,0.258874743131035,250,0.543325063294292
"ZNF791",14,222,156.5,302.54954954955,7.96428571428571,7.47297297297298,-146.04954954955,0.491312741312737,0.829576623176068,-121.159292131701,0.407581564861597,0.00171086562779324,236,0.0144676112796885
"PRAMEF8",8,201,252.25,376.194029850746,4.5,6.23673300165838,-123.944029850746,-1.73673300165838,0.978703558689429,-121.304463093234,-1.69974676921643,0.0305025190029598,209,0.125913241950607
"CTRB1",10,203,446.2,578.512315270936,1.05,1.30336617405583,-132.312315270936,-0.253366174055829,0.917118286292963,-121.346043836735,-0.232366751354687,0.00184878151121469,213,0.0151914027949811
"CLEC10A",13,177,402.615384615385,521.338983050847,2.03846153846154,1.17796610169492,-118.723598435463,0.860495436766623,1.02360185099259,-121.52569511504,0.880804721844991,0.21533682330646,190,0.486607181453707
"TPM1",2,85,616,796.294117647059,1.75,1.6,-180.294117647059,0.15,0.675527135107285,-121.793568770813,0.101329070266093,0.0179219329984304,87,0.0840754235635525
"KRT6B",8,119,525.875,650.008403361345,1,1.33403361344538,-124.133403361345,-0.334033613445378,0.983461073164916,-122.080370085361,-0.328509055952146,0.14538717459206,127,0.386466619744713
"VPS26C",2,33,714,841.454545454545,1,1.12626262626263,-127.454545454545,-0.126262626262626,0.959035062540661,-122.233377971092,-0.121090285674326,0.368987076845134,35,0.63496551429014
"SAFB2",2,60,739.5,953.766666666667,1,1.075,-214.266666666667,-0.075,0.570631886731755,-122.267392263724,-0.0427973915048816,0.513243516759675,62,0.758114928938966
"ULBP2",12,213,245.25,372.422535211268,4.125,4.07120500782472,-127.172535211268,0.0537949921752761,0.962852268466628,-122.448364014821,0.0517966302481091,0.00159867924379431,225,0.0137866299143054
"CD200R1L",6,143,411.5,521.27972027972,1.75,1.43356643356643,-109.77972027972,0.316433566433566,1.11566507492819,-122.47739985147,0.3530338786049,0.0828588423682753,149,0.264935123574326
"OR56A4",11,111,405.181818181818,524.441441441441,1.45454545454545,1.51801801801802,-119.259623259623,-0.0634725634725635,1.03090935731437,-122.945861568132,-0.065434459616596,0.0533194327166858,122,0.193766218025141
"DUSP18",8,179,430.25,572.441340782123,1.25,1.3598696461825,-142.191340782123,-0.109869646182495,0.865501774855848,-123.06685781606,-0.0950923737737337,0.0600452593469583,187,0.211453184196229
"SULT2A1",5,132,451.8,566.356060606061,1.4,2.95707070707071,-114.556060606061,-1.55707070707071,1.07482917794846,-123.128196450226,-1.67358502808844,0.136075758018526,137,0.371242033905494
"NXNL2",2,16,699,836,1,1.0625,-137,-0.0625,0.89995749378187,-123.294176648116,-0.0562473433613669,0.698254536886894,18,0.878574310864426
"UBE2Q2",2,73,609,765.383561643836,2,2.38356164383562,-156.383561643836,-0.383561643835617,0.788536599553668,-123.314161924722,-0.302452394349352,0.570645917601682,75,0.796984956542953
"CENPL",2,12,915,1038.41666666667,0.75,0.944444444444444,-123.416666666667,-0.194444444444444,0.999783824137398,-123.389986962291,-0.194402410248938,0.849666745180986,14,0.944355255277718
"ARMCX1",14,246,437.285714285714,571.711382113821,1.32142857142857,1.44918699186992,-134.425667828107,-0.127758420441347,0.918056608376354,-123.410372684998,-0.117289462161903,0.0251750909745239,260,0.108373167572374
"RDH16",6,155,340.333333333333,452.838709677419,2.16666666666667,2.41290322580645,-112.505376344086,-0.246236559139785,1.0971558586304,-123.435932783332,-0.270159883469206,0.0249485499192887,161,0.107931392283281
"ZNF440",11,114,183.454545454545,323.877192982456,7.81818181818182,6.41666666666667,-140.422647527911,1.40151515151515,0.88073781707391,-123.675536051471,1.23436739514146,0.00806584966416713,125,0.0463887796641151
"TFAM",3,50,744.666666666667,903.52,1,0.98,-158.853333333333,0.02,0.781808956513891,-124.192958772087,0.0156361791302778,0.399230726582637,53,0.660644758569708
"METTL8",2,49,886,1096.63265306122,1,0.989795918367347,-210.632653061225,0.0102040816326531,0.58972541176448,-124.215428057575,0.0060176062424947,0.171225092597396,51,0.42448877320398
"CALCB",12,322,383.083333333333,506.521739130435,2.20833333333333,1.88069358178054,-123.438405797101,0.327639751552795,1.01053556170267,-124.738898737856,0.331091620371528,0.130257210127018,334,0.362472939363043
"ZNF146",2,91,484,650.923076923077,1,1.71520146520147,-166.923076923077,-0.715201465201465,0.747320469547268,-124.745032224429,-0.534484694795253,0.193479809210138,93,0.457937265820734
"PHTF2",2,72,886,1064.68055555556,1,1.04861111111111,-178.680555555556,-0.0486111111111112,0.700034628886059,-125.082576397488,-0.0340294611264057,0.209018871819145,74,0.481185445718468
"OR52R1",4,84,497,604.202380952381,1,1.35912698412698,-107.202380952381,-0.359126984126984,1.16687255421587,-125.091516079928,-0.419055421256098,0.391026039865008,88,0.655388737759631
"PTGES3",2,71,694.5,892.704225352113,1.5,1.40845070422535,-198.204225352113,0.091549295774648,0.631143425457101,-125.095293728804,0.0577807361333966,0.3023422857369,73,0.578538922612934
"SERF1A",3,58,638.333333333333,809.431034482759,1.33333333333333,1.42528735632184,-171.097701149425,-0.0919540229885061,0.7316398653205,-125.181899025613,-0.0672772289949888,0.412837949800317,61,0.672115615469301
"FAM90A17P",2,37,424,600.54054054054,1.5,4.34684684684685,-176.540540540541,-2.84684684684685,0.709208665995108,-125.204081250812,-2.01900845454463,0.0102659383921686,39,0.0553090660180135
"PILRA",9,173,428,548.531791907515,1,2.43159922928709,-120.531791907515,-1.43159922928709,1.03987970859811,-125.338564645594,-1.48869098938033,0.000292315553417419,182,0.00367221413980633
"ZNF268",2,63,377.5,565.190476190476,1.5,3.76190476190476,-187.690476190476,-2.26190476190476,0.669166351770427,-125.596151214435,-1.51359055757597,0.0830393670904604,65,0.264935123574326
"FAM209B",2,22,754,1024.36363636364,1,1.02272727272727,-270.363636363636,-0.0227272727272727,0.464877694565976,-125.686023967201,-0.0105654021492267,0.148519790581118,24,0.390499590559732
"MBD3L5",4,72,506.25,670.222222222222,1,1.53472222222222,-163.972222222222,-0.534722222222222,0.767545393475986,-125.856123824687,-0.410423578455909,0.0319301850402795,76,0.130364958609766
"AOC1",2,22,425.5,549.454545454545,1.75,1.01515151515152,-123.954545454545,0.734848484848485,1.01713287200181,-126.078242815861,0.747438549880122,0.0213914918017178,24,0.0965388049704467
"CTSL",15,302,324.933333333333,448.198675496689,2.76666666666667,3.29111479028698,-123.265342163355,-0.524448123620311,1.02559201094308,-126.419950148903,-0.537869805739082,0.0558100164177004,317,0.20004330987579
"GOLGA8G",3,71,116.333333333333,273.450704225352,9.33333333333333,10.3521126760563,-157.117370892019,-1.01877934272301,0.805156389596756,-126.504055090352,-0.820276697382611,0.004874753008528,74,0.031685894555432
"MTA1",2,46,886,1088.78260869565,1,0.963768115942029,-202.782608695652,0.0362318840579711,0.624243881393444,-126.585802731262,0.0226175319345451,0.146386218419363,48,0.387938325283767
"IGLV5-48",15,292,54.1333333333333,170.376712328767,27.1333333333333,13.4854452054795,-116.243378995434,13.6478881278539,1.08946111959113,-126.642641825421,14.8688434798262,4.21324435542059e-05,307,0.000853426938039845
"SLC5A1",5,133,559,690.481203007519,1,1.09649122807018,-131.481203007519,-0.0964912280701755,0.964134927423336,-126.765620119187,-0.0930305631724273,0.282244209092819,138,0.567192186505451
"ZNF614",12,182,289.666666666667,429.142857142857,2.79166666666667,4.09065934065934,-139.47619047619,-1.29899267399267,0.909583584321806,-126.865253260884,-1.18154241241802,0.00143511013040255,194,0.0126687255768307
"METTL17",10,32,479,627.4375,1,1.140625,-148.4375,-0.140625,0.85553363395945,-126.993273790856,-0.120309417275548,0.0917225583096685,42,0.285322672456147
"CCDC107",2,65,739.5,977.030769230769,1,1.07948717948718,-237.530769230769,-0.0794871794871794,0.534924054425992,-127.060922127848,-0.0425196043261686,0.479874681816412,67,0.730718265493174
"KRTAP4-8",4,184,336.25,456.347826086957,2.75,2.48550724637681,-120.097826086957,0.264492753623189,1.05968964379062,-127.266422546114,0.280280231872156,0.102863675339922,188,0.307180324186533
"PGA4",3,64,452.333333333333,608.53125,1,2.41666666666667,-156.197916666667,-1.41666666666667,0.814871543934512,-127.281237513521,-1.15440135390723,0.0169728929621145,67,0.081526046525745
"H2BC4",4,54,820.25,1016.12962962963,1.25,1.09876543209877,-195.87962962963,0.151234567901235,0.650703012121056,-127.459465013157,0.0984087888701597,0.573647083058004,58,0.797308419165195
"TRIM49D1",7,83,332.857142857143,490.78313253012,3.5,3.44979919678715,-157.925989672978,0.0502008032128507,0.807590466859047,-127.539523729177,0.0405416901033653,0.0686846245231181,90,0.231469562345524
"IFITM1",14,258,277.071428571429,401.68992248062,3.89285714285714,2.87855297157623,-124.618493909192,1.01430417128092,1.02376219583008,-127.579702965511,1.03840626563016,0.0746184936011688,272,0.244027689336488
"DNAJB5",14,245,309.357142857143,453.012244897959,5.42857142857143,2.73809523809524,-143.655102040816,2.69047619047619,0.889561917751469,-127.790108066212,2.39334515966467,0.0868272100654345,259,0.272899851591969
"RASGRP4",2,51,714.5,893.588235294118,1.75,1.15686274509804,-179.088235294118,0.593137254901961,0.714087663270229,-127.884699460365,0.42355199635146,0.603129447468905,53,0.819717356225789
"SMC1B",2,56,886,1051.26785714286,1,0.973214285714286,-165.267857142857,0.0267857142857142,0.773807361165993,-127.885484421273,0.0207269828883748,0.215534303430638,58,0.486607181453707
"G3BP1",2,44,807.5,1050.43181818182,1.25,1.00757575757576,-242.931818181818,0.242424242424242,0.526908743834577,-128.002899155632,0.127735453050807,0.344328519303371,46,0.613223839977265
"SSX2B",12,192,283,415.40625,3.54166666666667,4.06901041666667,-132.40625,-0.527343750000001,0.967072186688875,-128.046401718774,-0.509979473449212,0.0263090587864377,204,0.112513208852638
"DGCR6L",3,41,703.333333333333,937.90243902439,1.33333333333333,1.5,-234.569105691057,-0.166666666666667,0.545913726057806,-128.054494505852,-0.0909856210096344,0.211625737403927,44,0.484218959576587
"H2BC1",8,184,491.625,639.744565217391,1.125,1.31340579710145,-148.119565217391,-0.188405797101449,0.865076589284876,-128.13476828462,-0.16298544435802,0.0390496267272763,192,0.153070543315564
"SMIM15",4,100,561.5,702.95,1,1.525,-141.45,-0.525000000000001,0.906080583164296,-128.16509848859,-0.475692306161256,0.37737259957732,104,0.641557971825333
"ATP5MG",2,65,695.5,963.307692307692,1,1.32820512820513,-267.807692307692,-0.328205128205128,0.478923473443581,-128.25939021491,-0.157185140001996,0.49818390126913,67,0.746418884183622
"ZNF786",2,62,350,616.709677419355,7.5,8.99193548387097,-266.709677419355,-1.49193548387097,0.480906522564846,-128.262423502134,-0.717481505439488,0.446353089414618,64,0.69714322931285
"ZNF560",2,84,523,698.27380952381,2.25,2.38095238095238,-175.27380952381,-0.130952380952381,0.732443910457331,-128.378234448373,-0.0959152739884601,0.124760584441449,86,0.35129246459645
"RAB8A",2,62,609,871.612903225806,2,1.66935483870968,-262.612903225806,0.330645161290323,0.491877223709629,-129.173305749035,0.162636823968506,0.402463807834736,64,0.662848591453553
"STAT5A",9,154,598.777777777778,740.012987012987,0.944444444444444,1.03733766233766,-141.235209235209,-0.0928932178932178,0.915895433690946,-129.356683214913,-0.0850804740892563,0.0716547890352392,163,0.237606552981066
"HSPA4",2,53,886,1114.11320754717,1,1.0062893081761,-228.11320754717,-0.00628930817610063,0.567101090632857,-129.363248787759,-0.00356667352599281,0.137996951424727,55,0.372798942096907
"SSX4",9,181,253.111111111111,388.276243093923,3.55555555555556,4.14180478821363,-135.165131982812,-0.586249232658074,0.961675491401701,-129.984994719946,-0.563781518900323,0.000178326474390567,190,0.00257440374355001
"CT83",2,70,695.5,846.485714285714,1,1.27142857142857,-150.985714285714,-0.271428571428571,0.864406486096263,-130.513030736449,-0.2346246176547,0.674556291504282,72,0.86487516668336
"ESAM",8,110,458.875,602.363636363636,1,0.977272727272727,-143.488636363636,0.0227272727272727,0.910383563278237,-130.629696062662,0.0206905355290508,0.029765826594692,118,0.123653584883832
"CD1E",6,185,363.833333333333,519.227027027027,2.91666666666667,2.45675675675676,-155.393693693694,0.45990990990991,0.842492533263314,-130.918026653144,0.387470665072903,0.0571282746464898,191,0.203650998159997
"OR4L1",4,51,474,597.803921568627,1.125,1.35294117647059,-123.803921568627,-0.227941176470588,1.0579591776699,-130.979495055054,-0.241152459615934,0.122463302754671,55,0.348200881499407
"NXF3",15,308,239.2,369.551948051948,3.96666666666667,2.93073593073593,-130.351948051948,1.03593073593073,1.00588622938238,-131.119229518622,1.04202846186668,0.00327500422258057,323,0.0232543098739213
"TRIM26",2,12,432.5,604.083333333333,1.25,1.125,-171.583333333333,0.125,0.76602463013698,-131.437059454337,0.0957530787671224,0.0791104157942689,14,0.255204341321512
"OR8J2",2,109,355.5,486.110091743119,5.5,3.39755351681957,-130.610091743119,2.10244648318043,1.00648109545015,-131.456588214459,2.11607263951675,0.624245141069297,111,0.830525740129365
"FXYD4",13,228,513.384615384615,665.771929824561,1,1.05080409356725,-152.387314439946,-0.0508040935672516,0.863388150617087,-131.569401591809,-0.0438636523888068,0.0149400828552864,241,0.0735187128076522
"GBP7",10,209,374.4,506.200956937799,4.4,2.02511961722488,-131.800956937799,2.37488038277512,0.999812775983542,-131.776280633268,2.37443574813125,0.338930804876063,219,0.609515618128805
"CD300H",5,30,449.6,594.933333333333,1.5,1.18333333333333,-145.333333333333,0.316666666666667,0.906718654039739,-131.776444387109,0.287127573779251,0.172247390819548,35,0.426182513860047
"ARMCX6",14,273,360.071428571429,492.582417582418,1.85714285714286,1.74084249084249,-132.510989010989,0.116300366300367,0.996737587105366,-132.078683451759,0.115920946485698,0.00592441370047444,287,0.0367707672193342
"MYH11",2,77,553,732.584415584416,2,2.01082251082251,-179.584415584416,-0.0108225108225106,0.736018482898036,-132.177449110572,-0.00796556799673184,0.00662028537421858,79,0.0396761598230118
"MS4A6E",4,94,658.5,814.978723404255,1,1.20390070921986,-156.478723404255,-0.203900709219858,0.845263655920637,-132.265777818475,-0.172349858919988,0.335465555478429,98,0.604949272922799
"OR52I1",5,80,433.8,556.325,1,1.3625,-122.525,-0.3625,1.08320543297529,-132.719745675297,-0.392661969453541,0.0953735085800639,85,0.29215823906179
"GIMAP7",6,67,289.166666666667,443.208955223881,3.5,1.94776119402985,-154.042288557214,1.55223880597015,0.862193602915793,-132.814275772539,1.33833036870511,0.0521799536629079,73,0.191497498484801
"PTMA",15,262,230.333333333333,357.820610687023,4.6,3.860368956743,-127.48727735369,0.739631043256997,1.04250601371416,-132.906253313267,0.7710698105251,0.000650845787679232,277,0.00698915557496148
"EIF1AY",6,131,549.5,703.801526717557,0.916666666666667,1.60368956743003,-154.301526717557,-0.687022900763359,0.861933842021794,-132.997707753493,-0.59216828841192,0.0976333016043167,137,0.295734278514616
"TEX19",2,91,429.5,561.626373626374,1,1.08150183150183,-132.126373626374,-0.0815018315018314,1.0067244377556,-133.014849201698,-0.0820498854947332,4.1008174593716e-07,93,2.91550802564353e-05
"ANP32E",2,62,694.5,879.967741935484,1.5,1.22311827956989,-185.467741935484,0.276881720430108,0.718173249334527,-133.197970872544,0.198849044842625,0.322979567918589,64,0.592658434670838
"ERO1A",2,62,523,829.838709677419,2.25,1.62096774193548,-306.838709677419,0.629032258064516,0.434368726459662,-133.281139551107,0.273231940837529,0.0533804490105892,64,0.193766218025141
"PRG2",2,13,435.5,566.076923076923,1,2.38461538461538,-130.576923076923,-1.38461538461538,1.02488937194343,-133.826900682613,-1.41907759192167,0.189554505071359,15,0.45205948945158
"MDM4",2,59,886,1088.77966101695,1,1.03672316384181,-202.779661016949,-0.036723163841808,0.66077353875703,-133.99143419812,-0.0242656949261057,0.172901320530613,61,0.426218066553294
"MAGEB10",15,288,96.1333333333333,235.902777777778,10.3666666666667,7.33478009259259,-139.769444444444,3.03188657407408,0.960108080115373,-134.193772964348,2.91093879776184,1.4717537454568e-07,303,1.1653613748117e-05
"DMBT1",2,4,608,804,1,1,-196,0,0.685948445340222,-134.445895286684,0,0.527245067267706,6,0.76981765413247
"LILRA5",11,201,138.909090909091,274.437810945274,9.81818181818182,5.78399668325042,-135.528720036183,4.0341851349314,0.992994625697008,-134.579290623524,4.00592415805364,0.00110264339874341,212,0.0103640546795559
"ANGPTL7",2,42,761,1118.66666666667,0.75,0.988095238095238,-357.666666666667,-0.238095238095238,0.376523629657576,-134.66995154086,-0.0896484832518038,0.00188165053829702,44,0.0153169870921187
"BEX5",12,231,312,463.835497835498,2.375,2.11111111111111,-151.835497835498,0.263888888888889,0.888016876229446,-134.832484488622,0.23433778678277,8.35109410026215e-06,243,0.000262908540770904
"NPIPB3",2,44,425.5,627.75,3.75,4.06818181818182,-202.25,-0.318181818181817,0.6670907708111,-134.919108396545,-0.212256154348986,0.396626549019037,46,0.65993462226087
"SIGLEC8",13,248,288.769230769231,422.318548387097,3,2.72043010752688,-133.549317617866,0.279569892473117,1.01050612950846,-134.952404044525,0.282507089970105,0.00039949860048381,261,0.00470220650028917
"GNA15",2,5,1068,1294,0.5,0.8,-226,-0.3,0.597237396406612,-134.975651587894,-0.179171218921984,0.659251625401856,7,0.855565245159731
"RAP1B",2,54,487.5,786.574074074074,2.5,2.12962962962963,-299.074074074074,0.370370370370371,0.452959697286393,-135.468502058801,0.167762850846812,0.124145158478898,56,0.351048371133777
"ZNF136",15,231,122.133333333333,281.454545454545,8.3,6.18253968253968,-159.321212121212,2.11746031746032,0.850515270840729,-135.505123877946,1.80093233539926,3.90157584661932e-08,246,4.08721421520384e-06
"HSPA4L",2,52,886,1139.19230769231,1,0.977564102564103,-253.192307692308,0.0224358974358975,0.536025354034442,-135.717496369566,0.0120262098661574,0.124620082772886,54,0.351275378948816
"OR5F1",11,144,312.636363636364,447.576388888889,2.72727272727273,3.29282407407407,-134.940025252525,-0.565551346801346,1.00661667935029,-135.832880131141,-0.569293418719254,0.0126678068353867,155,0.0646503501188778
"CD300C",6,103,338.833333333333,469.728155339806,2.16666666666667,1.91585760517799,-130.894822006473,0.250809061488673,1.03866754663728,-135.956203640987,0.26050723257084,0.0469771782068995,109,0.176113868944948
"KRTAP6-3",6,154,544.666666666667,703.883116883117,0.916666666666667,1.09415584415584,-159.21645021645,-0.177489177489177,0.85403772497725,-135.976854921811,-0.151582453350941,0.304157881959423,160,0.579808600516239
"HCK",2,80,362.5,606.0875,3.75,2.79166666666667,-243.5875,0.958333333333333,0.5590323017519,-136.173280802991,0.535739289178905,0.0529943100045501,82,0.193670114743901
"CLEC17A",2,56,492,675.696428571429,1,0.982142857142857,-183.696428571429,0.0178571428571428,0.741376396599701,-136.18819628252,0.0132388642249946,0.0987271398469728,58,0.297547885144337
"MAGEB1",14,289,125.928571428571,264.60553633218,10.8571428571429,5.85121107266436,-138.676964903609,5.0059317844785,0.982503779015512,-136.250642080197,4.91834689574399,0.000847191821263341,303,0.00851427780369658
"TULP2",2,22,694.5,1054.45454545455,1.5,0.946969696969697,-359.954545454545,0.553030303030303,0.378633486144604,-136.290844399051,0.20939579157997,0.0956340370977646,24,0.292371161220447
"TRPV4",2,73,553,769.58904109589,2,1.78767123287671,-216.58904109589,0.212328767123287,0.629816657260623,-136.411385862297,0.133728194349858,0.00270181766508496,75,0.019999573821153
"AK3",4,129,517,666.93023255814,1,1.21963824289406,-149.93023255814,-0.219638242894057,0.911773454179681,-136.702406025498,-0.20026031939347,0.397657873985466,133,0.65993462226087
"H2AC16",5,82,481.6,648.182926829268,1.3,1.61280487804878,-166.582926829268,-0.31280487804878,0.821951710667882,-136.92312167538,-0.257110504617453,0.00600710187298377,87,0.0368716473406291
"IFNW1",6,145,342.666666666667,507.331034482759,4.25,3.13908045977012,-164.664367816092,1.11091954022988,0.831682751119856,-136.948514436699,0.923932619491195,0.26405318365813,151,0.549339943390681
"GET4",4,96,553.5,672.666666666667,3.125,1.60590277777778,-119.166666666667,1.51909722222222,1.15033243144128,-137.081281413419,1.74746680123458,0.614942981187008,100,0.8261419073736
"GSTM3",9,223,409.444444444444,547.345291479821,1.61111111111111,1.8355754857997,-137.900847035376,-0.22446437468859,0.995696395264954,-137.307376297108,-0.223498368742831,0.0154040414308207,232,0.0749548608170101
"MLXIPL",2,41,886,1097.48780487805,1,1.06910569105691,-211.487804878049,-0.0691056910569106,0.649328177253687,-137.324990852847,-0.0448722724118402,0.135212311575717,43,0.36995787449984
"ULBP1",11,199,240.727272727273,376.834170854271,5.04545454545455,4.39949748743718,-136.106898126999,0.645957058017362,1.01058987198069,-137.548252753853,0.65279766056679,0.0152424509515463,210,0.0745578896679786
"RUFY3",2,93,616,809.956989247312,1.75,1.50358422939068,-193.956989247312,0.246415770609319,0.709794246767549,-137.669555088097,0.174904496291287,0.0177040049167733,95,0.0836538243174116
"OR10H1",2,88,484,633.477272727273,1,1.76515151515151,-149.477272727273,-0.765151515151515,0.922118990276514,-137.83583179656,-0.70556074256006,0.200852407103911,90,0.470275394052438
"KRT25",2,8,793,995.125,1,0.9375,-202.125,0.0625,0.68238062954538,-137.92618474686,0.0426487893465862,0.437214516028928,10,0.689047967661996
"CST2",2,43,504,758.744186046512,1.5,2.18992248062016,-254.744186046512,-0.689922480620155,0.541664950555419,-137.985996939164,-0.373706826352189,0.102208628883804,45,0.305923421848088
"P2RX4",2,77,402,647.597402597403,3,2.16883116883117,-245.597402597403,0.831168831168831,0.561856215939748,-137.990427268007,0.466997374287583,1.3151849193053e-11,79,2.88149565892986e-09
"SMIM10L2A",4,135,596.25,738.325925925926,1,1.01358024691358,-142.075925925926,-0.0135802469135802,0.971519145405811,-138.029482138295,-0.0131934698758813,0.345655469659228,139,0.613223839977265
"SLC25A47",3,25,762,1054.92,1,1,-292.92,0,0.471497858931415,-138.11115283819,0,0.136747240986622,28,0.371435073490691
"SCGB1D4",9,133,384.888888888889,536.112781954887,3.11111111111111,2.39097744360902,-151.223893065998,0.720133667502089,0.913937862076245,-138.209241523585,0.658157424485984,0.125177501806158,142,0.351672747216785
"SRPK2",2,69,886,1072.05797101449,1,0.949275362318841,-186.057971014493,0.0507246376811594,0.743723773634148,-138.375736317611,0.0377251189524568,0.203589986653964,71,0.47418507975107
"CLEC6A",5,71,651.6,792.197183098591,1,1.26056338028169,-140.597183098591,-0.26056338028169,0.986216179579508,-138.659216775133,-0.256971821439731,0.538276607778395,76,0.774486443785197
"REG3G",15,269,395.4,530.204460966543,1.9,1.77757125154895,-134.804460966543,0.122428748451053,1.02967138128971,-138.804295527435,0.126061378527167,0.0417198370651599,284,0.160314609193033
"OR2T1",4,146,291.25,423.739726027397,3.25,3.95890410958904,-132.489726027397,-0.70890410958904,1.04876260894354,-138.950270726708,-0.743472123463402,0.156350602414958,150,0.399749632201845
"MYO1F",2,63,694.5,924.222222222222,1.5,1.37301587301587,-229.722222222222,0.126984126984127,0.605041853078013,-138.991559026532,0.07683071150197,0.257400445838853,65,0.542846945098403
"TMEM50B",2,59,694.5,1054.4406779661,1.5,0.988700564971751,-359.940677966102,0.511299435028249,0.386153799085292,-138.992460241946,0.197440219306322,0.172560696388798,61,0.426182513860047
"TRIM49",5,101,276,445.356435643564,3.1,3.60973597359736,-169.356435643564,-0.50973597359736,0.821472261902063,-139.12161425579,-0.418733963203873,0.0143557722654083,106,0.0711795691262087
"OR51Q1",5,54,473.6,602.759259259259,1,1.18827160493827,-129.159259259259,-0.188271604938272,1.07905606163878,-139.370081620478,-0.203155616543103,0.0664411580822462,59,0.225761698399102
"TRIM48",3,148,257.666666666667,422.905405405405,4.33333333333333,3.18130630630631,-165.238738738739,1.15202702702703,0.843707932877061,-139.413234692474,0.971974341591478,0.195347859190413,151,0.461105651368157
"SIRPA",12,203,459.75,600.43842364532,1.75,1.5927750410509,-140.68842364532,0.157224958949097,0.992047662159637,-139.569621770264,0.155974652958596,0.0610565505835971,215,0.214058119027158
"HLA-DQB2",8,96,277.5,425.40625,3.4375,2.24131944444444,-147.90625,1.19618055555556,0.944164200978718,-139.647786351009,1.12939085846239,0.024242722034078,104,0.105753309975035
