"","pathway","pval","padj","log2err","ES","NES","size"
"1605","REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES",0.0973201692524683,0.916622372232705,0.16823816568964,0.782565130260521,1.33251252357959,4
"1606","REACTOME_RHO_GTPASES_ACTIVATE_PAKS",0.858638743455497,1,0.0330894161454377,0.370966607530041,0.71442017702224,7
"1607","REACTOME_RHO_GTPASES_ACTIVATE_PKNS",0.736633003229344,1,NA,-0.161739293750219,-0.714032965892518,60
"1608","REACTOME_RHO_GTPASES_ACTIVATE_RHOTEKIN_AND_RHOPHILINS",0.609756097560976,1,0.0913924325943768,-0.489513711721035,-0.856460500319201,3
"1609","REACTOME_RHO_GTPASES_ACTIVATE_ROCKS",0.310924369747899,0.996189992379985,0.161978948883402,-0.498135390612861,-1.10969899524372,6
"1610","REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES",0.183497536945813,0.922371088203094,0.109250039480711,0.608493976321255,1.22986554559505,9
"1611","REACTOME_RHO_GTPASE_CYCLE",0.190816326530612,0.922371088203094,0.0952879846194844,0.44294067362242,1.18317262880849,57
"1612","REACTOME_RHO_GTPASE_EFFECTORS",0.490963855421687,1,0.0466948041282054,0.362991250365221,1.00694674498652,105
"1613","REACTOME_RIBAVIRIN_ADME",0.489583333333333,1,0.0824344091527096,0.752690863579474,0.99554877580967,1
"1614","REACTOME_RIPK1_MEDIATED_REGULATED_NECROSIS",0.0515753570073095,0.839166666666667,0.321775918075361,-0.605672861788421,-1.63724010973823,9
"1615","REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_ZBP1",0.337094499294781,1,0.0815265143256594,0.656217349924463,1.11737388129402,4
"1616","REACTOME_RMTS_METHYLATE_HISTONE_ARGININES",1,1,0.248911114434702,-0.14398955527283,-0.587901320312102,46
"1617","REACTOME_RNA_POLYMERASE_III_CHAIN_ELONGATION",0.415708812260536,1,0.086794975677172,-0.789236545682103,-1.0503884494632,1
"1618","REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION",0.191117092866756,0.922371088203094,0.112378519110475,0.688460540621129,1.2359551549365,5
"1619","REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_1_PROMOTER",0.540059347181009,1,0.0603786357920401,0.607674697956007,0.970326378117427,3
"1620","REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER",0.575458392101551,1,0.0550211117163117,0.561671409919428,0.956385812392488,4
"1621","REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_TERMINATION",0.415708812260536,1,0.086794975677172,-0.789236545682103,-1.0503884494632,1
"1622","REACTOME_RNA_POLYMERASE_II_PRE_TRANSCRIPTION_EVENTS",0.299880525686977,0.992522967967233,0.0789209638180035,0.538861742333817,1.1520620706821,12
"1623","REACTOME_RNA_POLYMERASE_II_TRANSCRIBES_SNRNA_GENES",0.502986857825568,1,0.0535669384770951,0.472190468649551,1.0095218983495,12
"1624","REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION",1,1,0,0.252216032969331,0.727311277589796,483
"1625","REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION",0.290395480225989,0.98824951701414,0.0776798560117236,0.514744445928283,1.15987755540114,15
"1626","REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE",0.966807721409293,1,NA,-0.12533333818344,-0.534513429875161,54
"1627","REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION",1,1,0.00634596373149448,0.112343252224131,0.301288383602569,59
"1628","REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_INITIATION",0.764705882352941,1,0.096887770327544,-0.320130358485836,-0.771061324174296,7
"1629","REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_TERMINATION",0.823244552058111,1,0.0636424081651019,-0.459939909864797,-0.720110596434786,2
"1630","REACTOME_RND1_GTPASE_CYCLE",0.826219512195122,1,0.0749278818393739,-0.415449050431513,-0.726875862861394,3
"1631","REACTOME_RND2_GTPASE_CYCLE",0.0521861777150917,0.839166666666667,0.234392647294686,0.818971177524516,1.39450290883628,4
"1632","REACTOME_RND3_GTPASE_CYCLE",0.891891891891892,1,0.0833634065110386,-0.307441743923829,-0.633664236230977,5
"1633","REACTOME_ROBO_RECEPTORS_BIND_AKAP5",0.740356083086053,1,0.04577044581081,0.522105582548346,0.833690822759421,3
"1634","REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION",0.526086956521739,1,0.0471642455670861,0.404650794235797,0.991121490987188,25
"1635","REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS",0.777656078860898,1,0.0292103127923884,0.332577911675311,0.80249910421708,23
